Address,Type,Time,Tx_id,BTC value,New_column
3PsDCizUqXJZiv6H9PwyiGGQh6Bg5DQtLT,Received,27/12/2023,6ff45d7f4ebd978d7f4c23a10554d009a49e03b909e06ac378a69c36fd117a2a,5381.40902,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,27/12/2023,64b3352f0d4f22e49109caa2aebfd3c80adf2c2a878c4356e6e20595dd89f111,4470.071663,
383aBH1ebSacRjnaaAAgSNsdnTdaSkthCA,Sent,27/12/2023,64b3352f0d4f22e49109caa2aebfd3c80adf2c2a878c4356e6e20595dd89f111,4469.99961,
1PWQwQpPkAD7Enhjx2ksZds1SMAgdaEPzW,Sent,27/12/2023,c7f1b0d1ed20f7cf62e81998a5136d6c68c827261b598c98f4f5dde2086fa65f,4470,
383aBH1ebSacRjnaaAAgSNsdnTdaSkthCA,Received,27/12/2023,c7f1b0d1ed20f7cf62e81998a5136d6c68c827261b598c98f4f5dde2086fa65f,4469.99961,
1F5DJVhE4MmtLDjFFhtLEiNEdv5o88MWZt,Sent,27/12/2023,d94c1474836c63bbdeb0f24cc0f53563eaebfc548400f368777d5d7f990332bd,9723.668854,
1KxDr1tYR8mAdkSqDgW8q9TjbjymBFJmPF,Sent,27/12/2023,78cef896bbaf07a787054d90e01b8c8c49f6fae651f6eebb914e3e4e125dd983,9624.644335,
1KLay1g7rZxAiotuDhGy5YizdXSpqkFxQ9,Sent,27/12/2023,af901a87bbb38f2b6ca09fb83e43eee1ee5a17ebc07db490319690c850f60c7d,9723.688729,
1F5DJVhE4MmtLDjFFhtLEiNEdv5o88MWZt,Received,27/12/2023,af901a87bbb38f2b6ca09fb83e43eee1ee5a17ebc07db490319690c850f60c7d,9723.668854,
1gvH7pGPrEBNjqmwYS8UDhjFQkyqkKCLE,Sent,27/12/2023,1485189fe37e7aaa350e361e723dc5b3721356f22f01b49a3aae133284027664,9624.663629,
1KxDr1tYR8mAdkSqDgW8q9TjbjymBFJmPF,Received,27/12/2023,1485189fe37e7aaa350e361e723dc5b3721356f22f01b49a3aae133284027664,9624.644335,
1PWQwQpPkAD7Enhjx2ksZds1SMAgdaEPzW,Received,26/12/2023,8c591fccd898144f29a83ed113608eb6d719098b30815f7b5944c8287639bcbe,4470,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Sent,26/12/2023,8c591fccd898144f29a83ed113608eb6d719098b30815f7b5944c8287639bcbe,4455.426534,
383aBH1ebSacRjnaaAAgSNsdnTdaSkthCA,Sent,26/12/2023,54efa1315fe07e31f99c2c08bb2d2a33a5a891fe238c173d151bf5b2056f199c,6999.991445,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,26/12/2023,54efa1315fe07e31f99c2c08bb2d2a33a5a891fe238c173d151bf5b2056f199c,6999.987831,
1PWQwQpPkAD7Enhjx2ksZds1SMAgdaEPzW,Sent,26/12/2023,2cba07a17980140b020f56bfe4731baefc463cf91dfb8fd6a98fc5db3c1b2f70,6999.993166,
383aBH1ebSacRjnaaAAgSNsdnTdaSkthCA,Received,26/12/2023,2cba07a17980140b020f56bfe4731baefc463cf91dfb8fd6a98fc5db3c1b2f70,6999.991445,
1Pzaqw98PeRfyHypfqyEgg5yycJRsENrE7,Sent,26/12/2023,ebc682ac36f2a027644e52854f043c71ba49c3282b1ecd51995eb18812a9bb5e,12249.00041,
1PJiGp2yDLvUgqeBsuZVCBADArNsk6XEiw,Received,26/12/2023,ebc682ac36f2a027644e52854f043c71ba49c3282b1ecd51995eb18812a9bb5e,12249,
3F9CGMu7JSJnMHA8jFM2KgxuH6hhxtvENP,Sent,26/12/2023,4a9f31e53fd5b85146f41bf9260e6d001dfc1e81fe00930a4ee40531b15e7fab,30041.05233,
1Pzaqw98PeRfyHypfqyEgg5yycJRsENrE7,Received,26/12/2023,4a9f31e53fd5b85146f41bf9260e6d001dfc1e81fe00930a4ee40531b15e7fab,30000,
365aWmtGLahZYYmXGXZ1U9bC5i3mUhG6Ah,Sent,26/12/2023,104ebe3247c2ac6cee4bdc7ea2a4de9311a0a6725752134c998d073538ca3282,4999.949801,
3PncUxNAzUQi6SNFgi5xV1qfENRZnyytMx,Received,26/12/2023,104ebe3247c2ac6cee4bdc7ea2a4de9311a0a6725752134c998d073538ca3282,3999.937974,
1FmG5YWbsDtxTZCGUwWXREL2s9HT9xubWu,Sent,24/12/2023,2d5a1eedaaa3890b673e433d54e5c696b49eedeec957cf930f55d88c33b40576,9872.657204,
1E1SKgxgYJFXzaLxgat2FNSnwWeKz1U15N,Sent,24/12/2023,2d9668553c08b99520a7f1a40dd04d1b9e1e086776e8519f51acfa5ae80c1949,9872.683143,
1FmG5YWbsDtxTZCGUwWXREL2s9HT9xubWu,Received,24/12/2023,2d9668553c08b99520a7f1a40dd04d1b9e1e086776e8519f51acfa5ae80c1949,9872.657204,
16NR8enBCtweizoWsFGPapZmxb6eMMwsZ3,Sent,23/12/2023,b885631c1db917f675057ec7cc66941ac1828d01aa572eac9863860001a218fd,3998.999557,
342BAfhELSGK6RjUKvXinM2fstsVA6qNur,Received,23/12/2023,b885631c1db917f675057ec7cc66941ac1828d01aa572eac9863860001a218fd,3998.998845,
3JZq4atUahhuA9rLhXLMhhTo133J9rF97j,Received,22/12/2023,e34c0d755f934c5f366ef8f2100631e36828c30f1a7bc271d04677afa5aaa1cd,7148.37879,
1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,Sent,22/12/2023,e34c0d755f934c5f366ef8f2100631e36828c30f1a7bc271d04677afa5aaa1cd,7098.356754,
bc1qtef0p08lputg4qazhx2md43ynhc9kp20pn297qnz68068d9z48asmemanj,Sent,22/12/2023,e7b8747dc2b5496cda73f55d887b6e80d3f2db311b1e8a85a14181df3b8ceff6,7000.00422,
1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,Received,22/12/2023,e7b8747dc2b5496cda73f55d887b6e80d3f2db311b1e8a85a14181df3b8ceff6,7000,
385cR5DM96n1HvBDMzLHPYcw89fZAXULJP,Sent,22/12/2023,929c5673fd8cd87ba495d8821cfef766ecf0d58111efb9e81f07f4fe2b705c8b,6301.83299,
1N52wHoVR79PMDishab2XmRHsbekCdGquK,Received,22/12/2023,929c5673fd8cd87ba495d8821cfef766ecf0d58111efb9e81f07f4fe2b705c8b,6301.83,
323EMkVTG41TNkJyeMse7ixhsdzDrM5Yca,Sent,22/12/2023,bc751d28370b93925b88f15e5b7e607ca9fe5f096075837fe8f161e560c04e0b,5999.979596,
365aWmtGLahZYYmXGXZ1U9bC5i3mUhG6Ah,Received,22/12/2023,bc751d28370b93925b88f15e5b7e607ca9fe5f096075837fe8f161e560c04e0b,4999.949801,
38MfJkxPkpwsZxkyfESwjdaKBdXrV8DpWr,Sent,22/12/2023,c9b93869eedab8f6a79499de0982d6fd05d1e946ad0a5c7cfd454eea56f0c785,3979,
1F4iEFgr3PJFBsdLa4E9B25nRvA1Ewe5AG,Sent,22/12/2023,e41fd9e8ab7fb28b668ce188b92d3d0074eb7cb89564070ab9f2084adc8d61ce,3980.068604,
38MfJkxPkpwsZxkyfESwjdaKBdXrV8DpWr,Received,22/12/2023,e41fd9e8ab7fb28b668ce188b92d3d0074eb7cb89564070ab9f2084adc8d61ce,3979,
36Qo92TGA7dS9Cmaj26kZYdHfP2e84TmRH,Sent,21/12/2023,11cf029442ad4b045364a7ee3be8ea077741059f7adbcd1fe6391207d0257a06,6631.075333,
3MqQBmwBLzcKiqqrHvjCSoJU1GPKGk13Li,Received,21/12/2023,11cf029442ad4b045364a7ee3be8ea077741059f7adbcd1fe6391207d0257a06,6629.157321,
3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,Sent,21/12/2023,d74197346b2d3106c24b64fa0bc82ce8ac10605dacbb612ad5867678ede968a6,7000,
323EMkVTG41TNkJyeMse7ixhsdzDrM5Yca,Received,21/12/2023,d74197346b2d3106c24b64fa0bc82ce8ac10605dacbb612ad5867678ede968a6,5999.979596,
159nGmXTKus7MncTNfTXfxDiKFQHZaux2H,Sent,20/12/2023,cb1cbadb5513228b703a6265b640c715e108c8584f282b8f557efb417a7e0816,3974.617233,
1KZXPuXJBySry4Wr9xp9EeJ2ZJWBLoqsXi,Received,20/12/2023,cb1cbadb5513228b703a6265b640c715e108c8584f282b8f557efb417a7e0816,3969.589149,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,20/12/2023,7f5f8b88cd97f4f774017c9c01942a05eb40da9a9bae2a100e0e7715e35321b0,5088.157439,
38u62knknaf6Ei1L8cgdopnWVJ6D3s7k7q,Sent,19/12/2023,58dbefad68ce97e441ac587bf41342d598a341c884c30fa0ce2de5ac721bbd59,6658.06087,
36Qo92TGA7dS9Cmaj26kZYdHfP2e84TmRH,Received,19/12/2023,58dbefad68ce97e441ac587bf41342d598a341c884c30fa0ce2de5ac721bbd59,6631.075333,
3PdKaWwshFBWg6vAauToecqEAFtsuzyxGV,Sent,19/12/2023,768cb40139ecd866fe6913b51def57b1f8741e08b30b364b4da351ce5aff93b4,7000.041394,
3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,Received,19/12/2023,768cb40139ecd866fe6913b51def57b1f8741e08b30b364b4da351ce5aff93b4,7000,
3C8mzzeiyakvXkQadUM5f98zCt5NQWwXo1,Sent,18/12/2023,c03290573e11fcc23d542980e2f88af23512480bb9287007bec039df38380558,5000,
3HfD4pvF43jdu9dzVMEr1b8AnDHooRGc5t,Received,18/12/2023,c03290573e11fcc23d542980e2f88af23512480bb9287007bec039df38380558,4999.995515,
bc1qq5lmushesdxnjkdy0zhcyxga4c9ykkapeqqnrj,Sent,16/12/2023,b52d1426c2e7c4c5ff51864028bcc329f7f23c41d75eaeef4a957b71d57418ae,5500.843838,
bc1qwks7xywldyyuljjca0xsh8vk5tqxjk9nq4puhh,Received,16/12/2023,b52d1426c2e7c4c5ff51864028bcc329f7f23c41d75eaeef4a957b71d57418ae,5500.841524,
3JZq4atUahhuA9rLhXLMhhTo133J9rF97j,Sent,16/12/2023,8b9407219580299396b43c4fc62f1ef19fbe8ec39c91be17f64b93195bca791c,20000.00649,
bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97,Received,16/12/2023,8b9407219580299396b43c4fc62f1ef19fbe8ec39c91be17f64b93195bca791c,20000,
1JB7v5GmLmtHC6HDNpykBLYMXttNFhKpRm,Sent,15/12/2023,046954aa7bb25601904018fa894987dd3bf9b15e48b1a66f803ec6eee323d7e9,3952.832404,
1Lumyf7huGgCmFR2Bsbh566RUQHTA7JbM2,Sent,15/12/2023,8e7dfbabd462d6c4a05b4473036b806a6af49399f5f5bfbc23da3d92d027da66,4410.832404,
1JB7v5GmLmtHC6HDNpykBLYMXttNFhKpRm,Received,15/12/2023,8e7dfbabd462d6c4a05b4473036b806a6af49399f5f5bfbc23da3d92d027da66,3952.827916,
3GTPLphCGS94M743xNyo33XKU7vD9L84E8,Sent,14/12/2023,b66177cc9a66f41c553e34b535ca54fa36f7a4937239ce941d838e341fc3aed7,6675.223217,
38u62knknaf6Ei1L8cgdopnWVJ6D3s7k7q,Received,14/12/2023,b66177cc9a66f41c553e34b535ca54fa36f7a4937239ce941d838e341fc3aed7,6658.06087,
1EpBCa8tc7AMdwA3osH5FDoS3xsPhuofrQ,Sent,14/12/2023,8198359517171000dd74943e19e3ed5f6b2e5173039700197c19c2c1cfe518b2,3958.850564,
197WcU6SW13UxF5S9po35zE8CXP8meaDJD,Sent,14/12/2023,35fffdc2ce6c746c38554a3c7a56aebc1b9e615304a080e13ce22ac98f08a0b2,3958.850664,
1EpBCa8tc7AMdwA3osH5FDoS3xsPhuofrQ,Received,14/12/2023,35fffdc2ce6c746c38554a3c7a56aebc1b9e615304a080e13ce22ac98f08a0b2,3958.846274,
1L4UK7Z8ybS3Wg5oJzKMicndtGzEETdsFf,Sent,14/12/2023,b738d6e6a8454f683d903d71331f46e2a7695d6c3f471063b8221505e07af6fd,4871.832404,
1Lumyf7huGgCmFR2Bsbh566RUQHTA7JbM2,Received,14/12/2023,b738d6e6a8454f683d903d71331f46e2a7695d6c3f471063b8221505e07af6fd,4410.821055,
16rWo6ossNgUkmvrByfHAmpzTWa6b4Wd9y,Sent,13/12/2023,5572cd80972318a0930356c1c8b41ed07a7ffbebbaa82a7a364aff3770954b55,4119.232404,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Sent,12/12/2023,8529cd9f8ee4c9c8eaa9b1ed0f8c15a180b463142fff81cd7f910ed62c5b93d6,9600.000738,
1CiAnTJn6eHTU89PeihdMhT7KcQZxVZ4fy,Received,12/12/2023,8529cd9f8ee4c9c8eaa9b1ed0f8c15a180b463142fff81cd7f910ed62c5b93d6,9600,
1Cqk1aDeTM7KjAMwKcFoSXzEvc8ApUCLZR,Sent,12/12/2023,8fe163df9974a1ab8f4945725fa1457b1bf0e4643c38a9c2c2133bb0394dbf5c,4579.732404,
16rWo6ossNgUkmvrByfHAmpzTWa6b4Wd9y,Received,12/12/2023,8fe163df9974a1ab8f4945725fa1457b1bf0e4643c38a9c2c2133bb0394dbf5c,4119.231071,
13d3Eu8v2KJ4Nu8MyuN7ctbxMQtdMKFX2N,Sent,12/12/2023,c647e01aff5e42190af7d269971fb738ce8c2b14748a6b0851fbb2d0009b82ed,5047.832404,
1Cqk1aDeTM7KjAMwKcFoSXzEvc8ApUCLZR,Received,12/12/2023,c647e01aff5e42190af7d269971fb738ce8c2b14748a6b0851fbb2d0009b82ed,4579.730113,
3L5kP819U6ABxyBRLHW72rLaVcCFmqBaPt,Sent,12/12/2023,ec77b217000a9865fff73ad364b80919dea4c7e2ae999935085fd8007dee3905,4499.995616,
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,Sent,12/12/2023,3a4313a3df4f042d4ef611f32b8c75790731f3dabff4c944c57fd7a5aa7461c4,11438.78653,
3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,Received,12/12/2023,3a4313a3df4f042d4ef611f32b8c75790731f3dabff4c944c57fd7a5aa7461c4,11438.784,
1s9Sw2s63sA6UMhYSWpT6UCguRdR3YVm9,Sent,11/12/2023,6ddf9c3761c80c8d634034ff4dc83254ee6dcaa458df1bbbc4548aa3fa82b83a,5537.718695,
13d3Eu8v2KJ4Nu8MyuN7ctbxMQtdMKFX2N,Received,11/12/2023,6ddf9c3761c80c8d634034ff4dc83254ee6dcaa458df1bbbc4548aa3fa82b83a,5047.826512,
1so3nqbLzyKe9Jpi1FSXBwWkKkPKcBDRu,Sent,11/12/2023,2c80a4e058ed4571fd5e2332531265fee0bfdcc6496d671d43af2a01ebe75648,6017.022404,
1s9Sw2s63sA6UMhYSWpT6UCguRdR3YVm9,Received,11/12/2023,2c80a4e058ed4571fd5e2332531265fee0bfdcc6496d671d43af2a01ebe75648,5537.718695,
14HGytpStozxhiE5hW4vR8cykd17vXfZWF,Sent,11/12/2023,a0925cbb298788f2a84d68d3e66ec9fe7b3d6b1436869e2861d4c08c81329a82,6485.522404,
1so3nqbLzyKe9Jpi1FSXBwWkKkPKcBDRu,Received,11/12/2023,a0925cbb298788f2a84d68d3e66ec9fe7b3d6b1436869e2861d4c08c81329a82,6017.021005,
1NFQbh5ribV349bQcD5kRtbH4Eo35ikLDw,Sent,11/12/2023,e1174e5912b43ff0f55940ceeffeeb20dc656bb4018bbbf8981e5e569bf09fdb,6943.522404,
14HGytpStozxhiE5hW4vR8cykd17vXfZWF,Received,11/12/2023,e1174e5912b43ff0f55940ceeffeeb20dc656bb4018bbbf8981e5e569bf09fdb,6485.518695,
bc1qxsng2xa4dqv2ggra88tgrzp4a5hlpc4c8a5whv7mzzrmtuv3qmfsmvjrn3,Sent,11/12/2023,5dcf70d13ce43e43bf5c39e97ea531e74c27c65c489a1117122f456913954018,5313.630507,
bc1qk7fy6qumtdkjy765ujxqxe0my55ake0zefa2dmt6sjx2sr098d8qf26ufn,Received,11/12/2023,5dcf70d13ce43e43bf5c39e97ea531e74c27c65c489a1117122f456913954018,5313.629578,
1CPmBqMBs66qdrU5P9LDDBdkYtX8xC77F,Sent,11/12/2023,b52fafd1055060e664ed7c29daaf3d7e64cd798efa66cdfac9c88ed7ddd4052a,7408.522404,
1NFQbh5ribV349bQcD5kRtbH4Eo35ikLDw,Received,11/12/2023,b52fafd1055060e664ed7c29daaf3d7e64cd798efa66cdfac9c88ed7ddd4052a,6943.518695,
1AaM6kXaYVW6H2NTBdTPDDRw4RZSHxyzJ1,Sent,11/12/2023,22c122052eeb69bf4b8de73e54eeabf795f26c1256c56e79cab9f18f4e5476cb,7879.522404,
1CPmBqMBs66qdrU5P9LDDBdkYtX8xC77F,Received,11/12/2023,22c122052eeb69bf4b8de73e54eeabf795f26c1256c56e79cab9f18f4e5476cb,7408.518695,
12cGpCrayDBX28z2DWVon25xn996HNAVQG,Sent,11/12/2023,c3d9ed9c694bc97d380617cb4152064cd77c079556328d15c777ffb093901b9a,8321.522404,
1AaM6kXaYVW6H2NTBdTPDDRw4RZSHxyzJ1,Received,11/12/2023,c3d9ed9c694bc97d380617cb4152064cd77c079556328d15c777ffb093901b9a,7879.511066,
1Q7EondvYCGoPTaBgVjLvW4iijhGJnLyhj,Sent,11/12/2023,c8c04923751f0b4790ed9d4ec7766ff9e81e7cec3c486fe86ed499095a5e2c00,4139.998605,
1Avh1Ghq7ZNzJWw4wkEjD5xFLvdmCQBtmG,Sent,10/12/2023,9f679d4c68a26433d76c11bef26d35f89604fbca51377e6be157235bb7302bab,5139.998605,
1Q7EondvYCGoPTaBgVjLvW4iijhGJnLyhj,Received,10/12/2023,9f679d4c68a26433d76c11bef26d35f89604fbca51377e6be157235bb7302bab,4139.994895,
1FMobfRLN3hGBpNXmEKWNg69nmA7vnwq9R,Sent,09/12/2023,233116486a8abb8e2d27bdb16fa624328d0cbe1ecffb33bebfcb8eab52f8a94a,5179.998605,
1Avh1Ghq7ZNzJWw4wkEjD5xFLvdmCQBtmG,Received,09/12/2023,233116486a8abb8e2d27bdb16fa624328d0cbe1ecffb33bebfcb8eab52f8a94a,5139.994895,
1DJVEfDLuNA3MoC1KiuSuLPPGW9EsNKcJx,Sent,08/12/2023,d21a58db420426fdf7924a20574dcc5c53a0615cd4048bf81774f6c9a227523d,5179.999605,
1FMobfRLN3hGBpNXmEKWNg69nmA7vnwq9R,Received,08/12/2023,d21a58db420426fdf7924a20574dcc5c53a0615cd4048bf81774f6c9a227523d,5179.994895,
1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,Sent,08/12/2023,78c66ee1d388f469ebd5df208596a843e78ee8df9be58e4a5d872b8b0b3de3a6,4577.380772,
3JZq4atUahhuA9rLhXLMhhTo133J9rF97j,Received,08/12/2023,78c66ee1d388f469ebd5df208596a843e78ee8df9be58e4a5d872b8b0b3de3a6,4577.37929,
3P9he6Ta7k7auCrsGepkneTZPKoeHByuLx,Sent,08/12/2023,789c5b5f0203792613975e5f1fe278615ea065ea6c8c1d242eb685c213edf4e7,4535.509395,
1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,Received,08/12/2023,789c5b5f0203792613975e5f1fe278615ea065ea6c8c1d242eb685c213edf4e7,4529.506682,
3LNtL4ptpVRf8f2qeizNsACh1T4NvwaBKT,Sent,08/12/2023,1d922b18e212b2bfe0a5fe2492c8bc04466e4bf35e09f595068f65d37b0efccd,4535.50995,
3P9he6Ta7k7auCrsGepkneTZPKoeHByuLx,Received,08/12/2023,1d922b18e212b2bfe0a5fe2492c8bc04466e4bf35e09f595068f65d37b0efccd,4535.509395,
1FZy7CPFA2UqqQJYUA1cG9KvdDFbSMBJYG,Sent,07/12/2023,d28d1f96860fd43547b416686bafdda6b1c6e5498a04d01f14446edbb5429669,7239.001672,
1LGAVQYU52QemGhbV3SQmy8oLmDwAs7QJu,Received,07/12/2023,d28d1f96860fd43547b416686bafdda6b1c6e5498a04d01f14446edbb5429669,7239,
1GbbAQ6mSMnkxy3kryopUTmbVme48gfUsN,Sent,07/12/2023,af128e54a0707acebb21a18c7a57ddb3a105e47e13eacc2638bcbfec58ff44d6,5229.999605,
1DJVEfDLuNA3MoC1KiuSuLPPGW9EsNKcJx,Received,07/12/2023,af128e54a0707acebb21a18c7a57ddb3a105e47e13eacc2638bcbfec58ff44d6,5179.995895,
3LNtL4ptpVRf8f2qeizNsACh1T4NvwaBKT,Received,07/12/2023,7b9b0a6ea39217b092ad6c973aaadf408ceaa61fb437faa38c8cda5e263c2898,4535.50995,
17qtdV6gbdci24yEP5E4cs4wTyois3QCez,Sent,07/12/2023,739a43579b4483f331306366d83d5a84d36d9c437bb707377ab3a4a0e84daa87,7549.342404,
12cGpCrayDBX28z2DWVon25xn996HNAVQG,Received,07/12/2023,739a43579b4483f331306366d83d5a84d36d9c437bb707377ab3a4a0e84daa87,7098.33343,
35oPUVu7YRv3v18P6vbBC5Y4rXTieLMwvW,Sent,07/12/2023,c481d47e230f35029e9453b220b5fc45b9da54a04d292937129859f114a4c6f9,5999.998537,
3L5kP819U6ABxyBRLHW72rLaVcCFmqBaPt,Received,07/12/2023,c481d47e230f35029e9453b220b5fc45b9da54a04d292937129859f114a4c6f9,4499.995616,
1LGAVQYU52QemGhbV3SQmy8oLmDwAs7QJu,Sent,06/12/2023,20523f59008a1a5d772d7c1864a7827ae21323c8d0d4c10ca6012c7473b94d6a,7239.002539,
1FZy7CPFA2UqqQJYUA1cG9KvdDFbSMBJYG,Received,06/12/2023,20523f59008a1a5d772d7c1864a7827ae21323c8d0d4c10ca6012c7473b94d6a,7239,
139qs49XjtNBciZq5zWtWSL6CBbWfkAreW,Sent,06/12/2023,d1780f7f5499141730f229fdcd97dfcea44dca46f6fac98058ceeeda9a23a11a,7684.903512,
1EMjLSoTSrLJwWx4UJg4P7wKiaZ4fGgmD2,Received,06/12/2023,d1780f7f5499141730f229fdcd97dfcea44dca46f6fac98058ceeeda9a23a11a,7683.902945,
1FZy7CPFA2UqqQJYUA1cG9KvdDFbSMBJYG,Sent,06/12/2023,b39175e36fe5ae97ab071d1b563da4ce18c4f8c276628414f5d3944f3f0752e1,7239.004833,
1LGAVQYU52QemGhbV3SQmy8oLmDwAs7QJu,Received,06/12/2023,b39175e36fe5ae97ab071d1b563da4ce18c4f8c276628414f5d3944f3f0752e1,7239,
1FwQMm8dzJC7uurYms8HyvreLn1ySs9ufD,Sent,06/12/2023,cfaf79dfbd6e7e9e5f6cc1822e96d5134649562616807c2d363c346b38cad092,7805.48851,
17qtdV6gbdci24yEP5E4cs4wTyois3QCez,Received,06/12/2023,cfaf79dfbd6e7e9e5f6cc1822e96d5134649562616807c2d363c346b38cad092,7360.48621,
1Nv2zjoL5PCPKLm1WjA4MkW4AoLCnw9jKH,Sent,06/12/2023,52c63774270368da9d9f0126faf5152e7b30b22ba9f35f9f9969da33ef1ffccf,8246.492404,
1FwQMm8dzJC7uurYms8HyvreLn1ySs9ufD,Received,06/12/2023,52c63774270368da9d9f0126faf5152e7b30b22ba9f35f9f9969da33ef1ffccf,7805.48851,
1APckFDovJfC1b2xhKzQoSd7dhQtHjvjpH,Sent,06/12/2023,a5c2d3626051d6c053cc5a6d83d0b3cfc952a0c69bbcaf32357c633f71479f26,8691.492404,
1Nv2zjoL5PCPKLm1WjA4MkW4AoLCnw9jKH,Received,06/12/2023,a5c2d3626051d6c053cc5a6d83d0b3cfc952a0c69bbcaf32357c633f71479f26,8246.486269,
1LDgZotDdVZ55rRN3MSJPtRqjubgdog3Wo,Sent,05/12/2023,d9d5e326440dcea793d53d3def832e07937ead6fb2d36f3d6de47248cfd12a4c,6745.538087,
1N1FLzL2m2wwXQFzHek7po8QSqyi7zxS38,Received,05/12/2023,d9d5e326440dcea793d53d3def832e07937ead6fb2d36f3d6de47248cfd12a4c,6733.384205,
1KuqtvsBz4e2Th2cPGRdpYx1VmXv7ThPSE,Sent,05/12/2023,6846c94e7c3b4c47e7434d9f6baa123438e66bfc9bccc3846c1f5b43d0adc680,4252.534096,
159nGmXTKus7MncTNfTXfxDiKFQHZaux2H,Received,05/12/2023,6846c94e7c3b4c47e7434d9f6baa123438e66bfc9bccc3846c1f5b43d0adc680,3931.808898,
1KG9FXJ3JX3tv3TJGtFyWDBE2PYE8wfUPx,Sent,05/12/2023,e3b6c696a623f1320cc8952aed675cdc049003a6d68a2840c2085d51c2716523,8938.364896,
1APckFDovJfC1b2xhKzQoSd7dhQtHjvjpH,Received,05/12/2023,e3b6c696a623f1320cc8952aed675cdc049003a6d68a2840c2085d51c2716523,8489.487137,
17kPR2oHg4Rh6y4xdQ2pof88mKXwTmchjY,Sent,05/12/2023,3b988258e12f0dc33a27f322d8a731ac164d21e4f203bb356faf6c35f9559a5e,9369.364896,
1KG9FXJ3JX3tv3TJGtFyWDBE2PYE8wfUPx,Received,05/12/2023,3b988258e12f0dc33a27f322d8a731ac164d21e4f203bb356faf6c35f9559a5e,8938.36342,
1HbuME1aGU7g7odLv382SsBykX1Z1BSCUh,Sent,05/12/2023,bce1cf865f38b7fb2287dcce23fd4c948bf53af92b155a2ea0216a3bea6714f2,9812.367404,
17kPR2oHg4Rh6y4xdQ2pof88mKXwTmchjY,Received,05/12/2023,bce1cf865f38b7fb2287dcce23fd4c948bf53af92b155a2ea0216a3bea6714f2,9369.364896,
1MGi8GgEDUB3ovWHL6VeNK1kT4aH6fQ8Vz,Sent,05/12/2023,4e89a20a2a5f3c3cf97953264002795b290c5f742de0b152036fd4f453c1e219,10272.3674,
1HbuME1aGU7g7odLv382SsBykX1Z1BSCUh,Received,05/12/2023,4e89a20a2a5f3c3cf97953264002795b290c5f742de0b152036fd4f453c1e219,9812.365015,
3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,Sent,05/12/2023,4a91810a1c4df7b3b98d788aed8514aa1f247f47f3fdb803cea77a062a620495,7000,
35oPUVu7YRv3v18P6vbBC5Y4rXTieLMwvW,Received,05/12/2023,4a91810a1c4df7b3b98d788aed8514aa1f247f47f3fdb803cea77a062a620495,5999.998537,
3PdKaWwshFBWg6vAauToecqEAFtsuzyxGV,Sent,05/12/2023,f85d41a13aa39e5345da82026254236e56deeb58094608dfd5c6899b90e2e4e3,7000.008386,
3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,Received,05/12/2023,f85d41a13aa39e5345da82026254236e56deeb58094608dfd5c6899b90e2e4e3,7000,
3JZq4atUahhuA9rLhXLMhhTo133J9rF97j,Sent,04/12/2023,cc9c0dfa55c3a5019fb75dde0bef7675b30098d39e2805b90ed129c8bcd369df,4500.00094,
1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,Received,04/12/2023,cc9c0dfa55c3a5019fb75dde0bef7675b30098d39e2805b90ed129c8bcd369df,4500,
3EnwPnKXAJhaLAwCcNdsS4PTNxnDbSm5bV,Sent,04/12/2023,8a1c2c998d7a731bc1f34faed0ac09ea9239fb748cc41352cf804f23088c4fc9,6400.00905,
37zGv1thHpCR92gj6VEtSJng3iR4LbksgS,Received,04/12/2023,8a1c2c998d7a731bc1f34faed0ac09ea9239fb748cc41352cf804f23088c4fc9,6360.008906,
1C4bEjuxjvz79g2rVxpCtpNX78aVzmRofB,Sent,04/12/2023,d25cf02824a3969a98ad26f4dc77c977d229a26c43dfe606eaef140a0b0736a9,10754.3674,
1MGi8GgEDUB3ovWHL6VeNK1kT4aH6fQ8Vz,Received,04/12/2023,d25cf02824a3969a98ad26f4dc77c977d229a26c43dfe606eaef140a0b0736a9,10272.36614,
3CP2CyMEDD7V2kjjHtJxdU2GyHcsst1UTd,Sent,03/12/2023,b2231ababaec888a10a5d20c81050a7cd81bbd3788f8654493122d35327ebf0b,4636.607533,
